date,time,location,operator,aboard,fatalities,f rate
19-Apr-83,720,"Near Toba, Japan",Japan Air Self-Defence Force,14,14,1
26-Apr-83,1737,"Iwakuni AB, Japan",Military - Japan Maritime Self Defense Force,14,11,0.785714286
29-Apr-83,1510,"Guayaquil, Ecuador",SAN Ecuador,100,8,0.08
30-Apr-83,1209,"Jacksonville, Florida",Military - United States Navy,15,15,1
5-May-83,915,"En route Miami, FL - Nassau, Bahamas",Eastern Air Lines,172,0,0
5-May-83,1020,"Near Ban Ta Khli, Thailand",Military - Royal Thai Air Force,30,30,1
6-May-83,?,"Klyuchi, Russia",Military - Soviet Air Force,37,33,0.891891892
2-Jun-83,850,"Tanjung Karang, Indonesia",Garuda Indonesia Airlines,61,3,0.049180328
2-Jun-83,1920,"Cincinnati International Airport, Covington/Hebron, Kentucky",Air Canada,46,23,0.5
6-Jun-83,1240,"Off Quemoy, Taiwan",Military - Republic of China Air Force,47,47,1
8-Jun-83,1355,"Near Cold Bay, Alaska",Reeve Aleutian Airways,15,0,0
16-Jun-83,400,"Kauai, Hawaii",Military - U.S. Navy,14,14,1
21-Jun-83,?,"Niela, Mali",Air Mali,7,7,1
28-Jun-83,1210,"Las Vegas, Nevada",Military - U.S. Air Force,6,6,1
1-Jul-83,?,"Labe, Guinea",CAAK,23,23,1
11-Jul-83,740,"Near Cuenca, Azuay, Ecuador",TAME,119,119,1
16-Jul-83,?,"Off Scilly Islands, UK",British Airways Helicopters,26,20,0.769230769
23-Jul-83,1930,"Gimli, Manitoba, Canada",Air Canada,69,0,0
17-Aug-83,1227,"Grand Canyon, Arizona",Las Vegas Airlines,10,10,1
30-Aug-83,2317,"Near Alma-Ata, Kazakastan, USSR",Aeroflot,90,90,1
1-Sep-83,1826,"Near Sakhalin Island, Russia",Korean Airlines,269,269,1
2-Sep-83,?,"Near Smithers, British Columbia, Canada",Central Mountain Air Services,9,9,1
14-Sep-83,934,"Guilin, China",CAAC,106,11,0.103773585
23-Sep-83,1530,"Near Mina Jebel Ali, UAE",Gulf Air,112,112,1
28-Sep-83,?,"Off Lanyu Island, Taiwan",Taiwan Airlines,10,10,1
7-Oct-83,?,"Aracatuba, Brazil",TAM Lineas Aéreas Regional,15,7,0.466666667
8-Oct-83,?,"Near Lonkin, Myanmar",Burma Airways,14,9,0.642857143
11-Oct-83,2053,"Pinckneyville, Illinois",Air Illinois,10,10,1
28-Oct-83,1335,"Middletown, Pennsylvania",Pennsylvania Airlines,30,1,0.033333333
8-Nov-83,1520,"Lubango, Huila, Angola",TAAG Angola Airlines,130,130,1
23-Nov-83,?,"Landsdowne House, Canada",Austin Airways,7,4,0.571428571
27-Nov-83,1006,"Madrid-Barajas, Spain",AVIANCA,192,181,0.942708333
28-Nov-83,1113,"Near Enugu, Nigeria",Nigeria Airways,72,53,0.736111111
7-Dec-83,940,"Near Madrid, Spain",Iberia Airlines / Aviaco,135,93,0.688888889
14-Dec-83,1530,"Near Medellin, Colombia",TAMPA Colombia,3,3,1
17-Dec-83,1310,"Paulatuk, Northwest Territory, Canada",Inuvik Coastal Airways,12,2,0.166666667
24-Dec-83,853,"Leshukonskoye, Russia",Aeroflot,49,44,0.897959184
2-Jan-84,?,"Amman, Jordan",Military - Royal Jordanian Air Force,13,13,1
3-Jan-84,?," Novoagansk, Russia",Aeroflot,76,38,0.5
9-Jan-84,2230,"Saint Louis, Missouri",Skycraft Air Transport,2,1,0.5
10-Jan-84,?,"Sofia, Bulgaria",Balkan Bulgarian Airlines,50,50,1
13-Jan-84,?,"Cochabamba, Bolivia",North East Bolivian Airways,3,1,0.333333333
28-Jan-84,?,"Izhevsk, Russia",Aeroflot,51,4,0.078431373
30-Jan-84,630,"Terre Haute, Indiana",Britt Airways,3,3,1
16-Feb-84,?,"Near Debre Zelt, Ethiopia",Military - Ethiopian Air Force,38,26,0.684210526
19-Feb-84,?,"Near San Gerardo, El Salvador",Military - Salvadoran Air Force,28,28,1
28-Feb-84,1616,"JFK Airport, New York, New York",Scandinavian Airlines (SAS),177,0,0
13-Mar-84,747,"Barranquilla, Colombia",Aerosucre Colombia,6,4,0.666666667
16-Mar-84,?,"San Borja, Bolivia",Lloyd Aereo Boliviano,23,23,1
24-Mar-84,?,"Near Rurrenabaque, Bolivia",Frigorifico Reyes,5,5,1
24-Mar-84,400,"Near Hunghae, South Korea",Military - U.S. Marine Corps,29,29,1
31-Mar-84,830,Off  Bimini,State Airlines,6,6,1
18-Apr-84,?," Imperatriz, Brazil",VOTEC / VOTEC,35,19,0.542857143
8-May-84,?,"Elbet Beni Salama, Egypt",Military - Egyptian Air Force,2,2,1
30-May-84,145,"Chalkhill, Pennsylvania",Zantop International Airlines,4,4,1
4-Jun-84,2341,"Windsor Locks, Connecticut",Air Continental,3,3,1
19-Jun-84,2:55,"Island Beach, New Jersey",Air Taxi - Raco Helicopters Corp.,3,3,1
28-Jun-84,?,"Near Sao Pedro d' Aldeia, Brazil",TAM Lineas Aéreas Regional,18,18,1
11-Jul-84,?,"Off Buenavista, Philippines",Military - Philippine Air Force,30,30,1
12-Jul-84,?,"Sigonella AFB, Italy",Military - U.S. Air Force,9,9,1
21-Jul-84,1340,"Tau Island, American Samoa",South Pacific Island Airways,14,1,0.071428571
2-Aug-84,805,"Vieques, Puerto Rico",Vieques Air Link,9,9,1
4-Aug-84,?,"Nawabshah, Pakistan",Aeroflot,24,24,1
5-Aug-84,?,"Dacca, Bangladesh",Bangladesh Biman,49,49,1
11-Aug-84,100,"Near Memphis, Tennessee",Aviation Enterprises,3,3,1
15-Aug-84,?,"Near Wamena, Indonesia",Airfast Indonesia,3,2,0.666666667
24-Aug-84,1118,"San Luis Obispo, California",Wings West Airlines / Private,17,17,1
30-Aug-84,?,"Douala, Cameroon",Cameroon Airlines,116,2,0.017241379
6-Sep-84,?,"Mt. Musaka, Papua, New Guinea",Talair,11,9,0.818181818
7-Sep-84,2110,"Near Naples, Florida",Provincetown - Boston Airlines,6,1,0.166666667
11-Sep-84,?,"Near the Kwango River, Zaire",MMM Aero Services,30,30,1
16-Sep-84,?,"Opole, Poland",APRL,25,11,0.44
18-Sep-84,1104,"Quito, Ecuador",AECA Cargo,4,4,1
21-Sep-84,?,"Near Sarakchar, Afghanistan",Military - Russian Air Force,50,50,1
9-Oct-84,?,"Fort Franklin, Canada",Nahanni Air Services,7,7,1
11-Oct-84,5:40,"Near Omsk, Russia",Aeroflot,179,174,0.972067039
11-Oct-84,1737,"Goose Bay, Newfoundland, Canada",Labradore Airways,4,4,1
27-Oct-84,?,"Near Kabul, Afghanistan",Mililtary - Soviet Air Force,11,11,1
31-Oct-84,?,"Off Davao, Philippines",Village Airways,4,4,1
20-Nov-84,?,"Loja, Peru",TAME,14,14,1
4-Dec-84,?,"Near Kostroma, USSR",Aeroflot,17,17,1
6-Dec-84,1814,"Jacksonville, Florida",Provincetown - Boston Airlines,13,13,1
19-Dec-84,1400,"Near Jaen, Peru",Military - Fuerza Aérea del Peru,21,21,1
22-Dec-84,?,"Near Bhojpur, Nepal",Royal Nepal Airlines,23,15,0.652173913
23-Dec-84,1415,"Near Kranoyarsk, Russia",Aeroflot,111,110,0.990990991
1-Jan-85,2030,"Near La Paz, Bolivia",Eastern Air Lines,29,29,1
9-Jan-85,700,"Kansas City, Kansas",TPI International Airways,3,3,1
18-Jan-85,?,"Jinan, China",CAAC,41,38,0.926829268
19-Jan-85,822,"Havana, Cuba",Cubana de Aviacion,38,38,1
20-Jan-85,2315,"Carson, New Mexico",Air Taxi - EMS,3,3,1
21-Jan-85,104,"Reno, Nevada",Galaxy Airlines,71,70,0.985915493
22-Jan-85,935,"Off Puerto Castilla, Honduras",Military - U.S. Air Force,21,21,1
23-Jan-85,1035,"Cerro el Plateado, Colombia",Aerolineas Centrales de Colombia,23,23,1
23-Jan-85,1035,"Near Buga, Colombia",AIRES Colombia,17,17,1
1-Feb-85,801,"Minsk, Belarus, USSR",Aeroflot,80,58,0.725
4-Feb-85,1951,"Soldotna, Alaska",North Pacific Airlines,9,9,1
19-Feb-85,1015,"300 nm NW of San Francisco, California",China Airlines (Taiwan),274,0,0
19-Feb-85,927,"Near Durango, Vizcaya, Spain",Iberia Airlines,148,148,1
22-Feb-85,?,"Timbuktu, Mali",Air Mali,51,50,0.980392157
25-Feb-85,?,"Near Valdez, Alaska",Military - U.S. Air Force,3,3,1
12-Mar-85,?,"Fort Hood, Texas",Military - U.S. Air Force,6,6,1
28-Mar-85,950,"Near Florencia, Colombia",SATENA,46,46,1
11-Apr-85,?,"Salta, Argentina",YPF,7,7,1
15-Apr-85,2330,"Near Phuket, Thailand",Thai Airways,11,11,1
16-Apr-85,1137,"Las Cruces, New Mexico",American Airlines,89,0,0
20-Apr-85,?,"Santa Rosa, Bolivia",Carga Aereo Transportada,4,4,1
20-Apr-85,?,"Kulusuk, Greenland",Aeronica,5,2,0.4
3-May-85,1213,"Near L'vov, Ukraine, USSR",Aeroflot / Soviet Air Force,76,76,1
6-May-85,1250,"Off Tanegashima, Japan",Military - U.S. Marine Corps,17,17,1
28-May-85,?,"Cabimas, Venezuela",Avensa,13,2,0.153846154
31-May-85,2300,"Nashville, Tennessee",General Aviation Inc.,2,2,1
14-Jun-85,?,"Athens, Greece",Trans World Airlines,153,1,0.006535948
23-Jun-85,?,"Juara, Brazil",TABA,17,17,1
23-Jun-85,715,"Atlantic Ocean, 110 miles West of Ireland",Air India,329,329,1
10-Jul-85,2346,"Near Uchuduk, Uzbekistan, USSR",Aeroflot,200,200,1
24-Jul-85,1700,"Leticia, Colombia",Fuerza Aérea Colombiana,80,80,1
2-Aug-85,1806,"Ft. Worth-Dallas, Texas",Delta Air Lines,163,134,0.82208589
12-Aug-85,1856,"Mt. Osutaka, near Ueno Village, Japan",Japan Air Lines,524,520,0.992366412
12-Aug-85,?,"Mulia, Indonesia",Merpati Nusantara Airlines,19,8,0.421052632
15-Aug-85,?,"Aden, Yemen",Alyemda Airlines,73,3,0.04109589
22-Aug-85,613,"Manchester, England",British Airtours,137,55,0.401459854
25-Aug-85,2205,"Auburn, Maine",Bar Harbor Airlines,8,8,1
27-Aug-85,?,"Beale AFB, California",Military - U.S. Air Force,7,7,1
4-Sep-85,1100,"Near Kandahar, Afghanistan",Ariana Afghan Airlines,52,52,1
6-Sep-85,1521,"Milwaukee, Wisconsin",Midwest Express,31,31,1
22-Sep-85,?,Afghanistan,Military - Soviet Air Force,26,26,1
25-Sep-85,?,"Near Kharkov, Ukraine",MAP,9,9,1
29-Sep-85,1230,"Jenkinsburg, Georgia",Air Carriers Express Services Inc,17,17,1
9-Oct-85,1900,"Vitória da Conquista, Brazil",Nordeste Linhas Aéreas,2,2,1
10-Oct-85,100,"Off South Head, Australia",Pel Air,2,2,1
11-Oct-85,1009,"Near Kutayissi, USSR",Aeroflot,14,14,1
11-Oct-85,?,"Near Beni, Bolivia",Sabeni,2,2,1
11-Oct-85,2140,"Homer City, Pennsylvania",Mountain Air Cargo,1,1,1
12-Oct-85,?,"Putao, Myanmar",Burma Airways,4,4,1
15-Nov-85,?,"Dothan, Alabama",Military - U.S. Air Force,4,4,1
21-Nov-85,?,"Near Sibyak, Indonesia",Military - Indonesian Air Force,11,11,1
24-Nov-85,2015,"Luqa, Malta",EgyptAir,103,60,0.582524272
25-Nov-85,?,"Near Luassingua, Angola",Military - Angolan Air Force,22,22,1
12-Dec-85,645,"Gander, Newfoundland, Canada",Arrow Airways,256,256,1
30-Dec-85,?,"Near Dhangadhi, Nepal",Military - Royal Nepalese Air Force,25,25,1
31-Dec-85,1714,"De Kalb, Texas",Private,9,7,0.777777778
18-Jan-86,800,"Near Peten, Guatemala",Aerovias de Guatemala SA,94,94,1
21-Jan-86,425,"Ellendale, Minnesota",Air Taxi,3,3,1
28-Jan-86,745,"Sao Paulo, Brazil",VASP,72,1,0.013888889
29-Jan-86,?,"Las Lomitas, Mexico",Aerocalifornia,21,21,1
5-Feb-86,?,"Kasongo, Zaire",GLM Aviation,14,2,0.142857143
16-Feb-86,1850,"Off Makung, Taiwan",China Airlines (Taiwan),13,13,1
2-Mar-86,303,"Near Bugulma, Russia",Aeroflot,38,38,1
13-Mar-86,2215,"Alpena, Michigan",Simmons Airlines,9,3,0.333333333
20-Mar-86,?,"Near Naha, Indonesia",Merpati Nusantara Airlines,16,2,0.125
24-Mar-86,955,"Goose Bay, Newfoundland, Canada",Goose Bay Air Services,5,4,0.8
25-Mar-86,?,"Omsk, Soviet Union",Ministerstvo Obshchestvo Mashinostroyeniya,9,9,1
27-Mar-86,?,"Bangui, Central African Republic",Military - French Air Force,0,0,#DIV/0!
30-Mar-86,1015,"Near Pemba, Mozambique",Military - Mozambique Air Force,54,49,0.907407407
31-Mar-86,911,"Maravatio, Mexico",Mexicana,167,167,1
2-Apr-86,1305,"Near Athens, Greece",Trans World Airlines,121,4,0.033057851
2-Apr-86,?,"Near Magdalena, New Mexico",Military - U.S. Air Force,11,11,1
27-Apr-86,835,"Near Saravena, Colombia",ACES Colombia,13,13,1
1-May-86,632,"San Salvador, El Salvador",Military - El Salvador Air Force,37,37,1
3-May-86,?,"Near Taipei, Taiwan",Military - Republic of China Air Force,22,22,1
3-May-86,905,"Colombo, Sri Lanka",Air Lanka,150,22,0.146666667
18-May-86,830,"Djibouti, Djibouti",Military - French Naval Aviation,19,19,1
24-May-86,?,"Antananarivo, Madagascar",Military - Armée de l'Air Malgache,13,13,1
10-Jun-86,?,"Near Cairo, Egypt",EgyptAir,26,23,0.884615385
12-Jun-86,1522,"Port Ellen, Islay Island",Loganair,16,1,0.0625
18-Jun-86,933,"Grand Canyon, Arizona",Grand Canyon Airlines / Helitech,25,25,1
2-Jul-86,1027,"Near Syktyvar, Russia",Aeroflot,92,54,0.586956522
10-Jul-86,?,"Maputo, Mozambique",Military - Zimbabwe Air Force,17,17,1
4-Aug-86,23,"Off St. Vincent, Leeward Islands",Leeward Islands Air Transport,13,13,1
14-Aug-86,1130,"Near Wampusirpi, Honduras",Military - Honduran Air Force,59,59,1
16-Aug-86,1030,"Malakal, Sudan",Sudan Airways,60,60,1
28-Aug-86,653,"Texarkana, Arkansas",Southwest Airlift,2,2,1
31-Aug-86,1152,"Cerritos, California",Aeromexico / Private,67,67,1
5-Sep-86,600,"Karachi, Pakistan",Pan American World Airways,384,16,0.041666667
9-Sep-86,?,"Hopkinsville, Kentucky",Military - U.S. Air Force,4,3,0.75
19-Sep-86,1458,"Near Mantiqueira, Brazil",Atlantic Southeast Airlines,5,5,1
3-Oct-86,?,"Manado, North Sulawesi, Indonesia",Eastindo,13,13,1
4-Oct-86,410,"San Antonio, Texas",Southern Air Transport,3,3,1
14-Oct-86,814,"Ust-Maya, USSR",Aeroflot,14,14,1
15-Oct-86,1700,"Chiraz, Iran",Iran Air,80,3,0.0375
19-Oct-86,1921,"Near Komatipoot, South Africa",Government of Mozambique,44,34,0.772727273
20-Oct-86,1558,"Kuybyshev, Russia",Aeroflot,93,70,0.752688172
22-Oct-86,1645,"Manhattan, New York",Private - WNBC,2,2,1
23-Oct-86,2049,"Near Peshawar, Pakistan",Pakistan International Airlines,54,13,0.240740741
30-Oct-86,1700,"Near Managua, Nicaragua",Military - Nicaraguan Air Force,23,21,0.913043478
2-Nov-86,1925,"Near Zahedan, Iran",Military - Iranian Air Force,103,103,1
6-Nov-86,?,"Off Sumburgh Head, Shetlands, Scotland",British International Helicopters,47,45,0.957446809
25-Nov-86,?,"Near Sarowbi, Afghanistan",Military - Afghan Republican Air Force,40,40,1
12-Dec-86,?,"Berlin, East Germany",Aeroflot,82,72,0.87804878
15-Dec-86,?,"Near Lanzhou, China",CAAC,44,6,0.136363636
25-Dec-86,1230,"Arar, Saudi Arabia",Iraqi Airways,106,63,0.594339623
27-Dec-86,1348,"Near Nasaso, Fiji",Sunflower Airlines,14,11,0.785714286
2-Jan-87,16:30,"Off Bata, Equatorial Guinea",Military - Spanish Air Force.,22,22,1
3-Jan-87,145,"Abidjan, Ivory Coast",Varig,51,50,0.980392157
13-Jan-87,1330,"Near Asmara, Ethiopia",Military - Ethiopian Air Force,54,54,1
15-Jan-87,1252,"Salt Lake City, Utah",Skywest Airlines / Private.,10,10,1
16-Jan-87,811,"Tashkent, Uzbekistan",Aeroflot,9,9,1
6-Feb-87,?,"Off Papua, New Guinea",Talair,17,14,0.823529412
9-Feb-87,1130,"Near Khost, Afghanistan",Military - Afghan Republican Air Force,36,36,1
4-Mar-87,1434,"Detroit, Michigan",Northwest Airlink,22,9,0.409090909
6-Mar-87,1910,"Near Almaty, Kazakhstan",Aeroflot,9,9,1
13-Mar-87,?,"Spokane, Washington",Military - U.S. Air Force,6,6,1
21-Mar-87,1355,"Mount San Gorgonio, California",California Air National Guard,2,2,1
30-Mar-87,1100,"Near Parachinar, Pakistan",Military - Afghan Republican Air Force,40,40,1
4-Apr-87,1440,"Medan-Polonia, Indonesia",Garuda Indonesia Airlines,45,27,0.6
13-Apr-87,2155,"Kansas City, Kansas",Burlington Air Express,4,4,1
23-Apr-87,1935,"Wilmington, North Carolina",Air-Lift Commuter,2,2,1
5-May-87,?,"Malakal, Sudan",Sasco Air Lines,14,14,1
8-May-87,650,"Mayaguez, Puerto Rico",American Eagle,6,2,0.333333333
9-May-87,1112,"Warsaw, Poland",LOT Polish Airlines,183,183,1
11-May-87,1800,"Pickle Lake, Ontario, Canada",Air Manitoba,2,2,1
20-May-87,?,"Santa Cruz, Bolivia",YPFB Transportes Aereos,16,14,0.875
23-May-87,?,"Near Ruteng, Indonesia",Merpati Nusantara Airlines,8,8,1
25-May-87,?,"Ilaga, Indonesia",Missionary Aviation Fellowship,30,7,0.233333333
11-Jun-87,630,"Khost, Afghanistan",Bakhtar Afghan Airlines,53,53,1
18-Jun-87,1000,"Near Montelillo, Peru",Military - Peruvian Air Force,46,46,1
19-Jun-87,1122,"Berdiansk, USSR",Aeroflot,29,8,0.275862069
21-Jun-87,?,"Heho, Burma",Burma Airways,45,45,1
26-Jun-87,1103,"Near Baguio, Philippines",Philippine Air Lines,50,50,1
1-Jul-87,?,"Fort Bragg AFB, North Carolina",Military - U.S. Air Force,6,4,0.666666667
24-Jul-87,?,"Geneva, Switzerland",Air Afrique,163,1,0.006134969
30-Jul-87,1703,"Mexico City, Mexico",Belize Air International Ltd.,12,5,0.416666667
4-Aug-87,?,"Calama, Chile",LAN,33,2,0.060606061
16-Aug-87,2046,"Romulus, Michigan",Northwest Airlines,155,154,0.993548387
31-Aug-87,1536,"Off Ko Phuket, Thailand",Thai Airways,83,83,1
8-Sep-87,?,"Carajas, Brazil",Military - Brazilian Air Force,9,9,1
13-Sep-87,?,"Kunduz, Afghanistan",Aeroflot,15,15,1
21-Sep-87,905,"Luxor, Egypt",EgyptAir,5,5,1
11-Oct-87,?,"El Poleo, Colombia",Aeroejecutivos Colombia,9,2,0.222222222
11-Oct-87,?,"Near Pagan, Myanmar",Burma Airways,49,49,1
15-Oct-87,1828,"Mt. Crezzo, Italy",Aero Transporti Italiani,37,37,1
19-Oct-87,?,"Komsomolsk-on-Amur, Russia",MAP,9,9,1
20-Oct-87,815,"Indianapolis, Indiana",Military - U.S. Air Force,11,10,0.909090909
6-Nov-87,830,"Ulongue, Malawi",Air Malawi,10,10,1
15-Nov-87,1415,"Denver, Colorado",Continental Airlines,82,28,0.341463415
23-Nov-87,1825,"Homer, Alaska",Ryan Air Services,21,18,0.857142857
28-Nov-87,400,"Off Mauritius, Indian Ocean",South African Airways,159,159,1
29-Nov-87,1130,Over the Andaman Sea,Korean Airlines,115,115,1
3-Dec-87,1600,"Near Kishwati, Rwanda",Cooper Skybird Air Charters,14,14,1
7-Dec-87,1616,"San Luis Obispo, California",Pacific Southwest Airlines,43,43,1
8-Dec-87,2015,"Off Lima, Peru",Peruvian Naval Aviation,43,42,0.976744186
13-Dec-87,720,"Near Iligan, Philippines",Philippine Air Lines,15,15,1
14-Dec-87,2130,"Off Vila dos Remidos, Brazil",Military - Brazilian Air Force,29,29,1
21-Dec-87,1510,"Bordeaux, France",Air Littoral,16,16,1
21-Dec-87,?,Eugene Island,Air Taxi - Petroleum Helicopters Inc.,15,15,1
30-Dec-87,?,Pacific Ocean,Merpati Nasantara Airlines,17,17,1
2-Jan-88,1920,"Izmir, Turkey",Condor Flugdienst,16,16,1
18-Jan-88,?,"Mt. Colorado, Bolivia",ETA - Empresa Transportes Aéreos,9,9,1
18-Jan-88,420,"Krosnovodsk, USSR",Aeroflot,143,11,0.076923077
18-Jan-88,2217,"Near Chungking, Sichuan, China",China Southwest Airlines,108,108,1
19-Jan-88,1900,"Bayfield, Colorado",Trans Colorado AL / Continental Express,17,9,0.529411765
19-Jan-88,?,"Green Island, Taiwan",Taiwan Airlines,11,10,0.909090909
24-Jan-88,1649,"Near Nizhnevartovsk, Russia",Aeroflot,31,27,0.870967742
1-Feb-88,?,Panama,Military - Fuerza Aérea Panamena,16,16,1
8-Feb-88,758,"Near Mulheim, Germany",NFD - Nurnberger Flugdienst,21,21,1
19-Feb-88,2127,"Cary, North Carolina",AV Air / American Eagle,12,12,1
27-Feb-88,408,"Surgut, Russia",Aeroflot,51,20,0.392156863
27-Feb-88,1025,"Near Ercan, Cyprus",Talia Airways,15,15,1
1-Mar-88,1728,"Near Johannesburg, South Africa",Commercial Airways (Comair),17,17,1
4-Mar-88,637,"Near Fontainebleau, France",Transport Arien Transregional,23,23,1
8-Mar-88,2145,"Near Clarksville, Tennessee",Military - U.S. Army,17,17,1
17-Mar-88,1317,"Near Cucuta, N of  Santander, Colombia",AVIANCA,143,143,1
31-Mar-88,410,"Cairo, Egypt",Arax Airlines,4,4,1
5-Apr-88,?,"Combi, Cyprus",Kuwait Airways,112,2,0.017857143
10-Apr-88,1510,"Near Mazâr-e Charif, Afghanistan",Military - Afghan Republican Air Force,29,29,1
12-Apr-88,2009,"Near Hennenman, South Africa",United Airways,24,24,1
19-Apr-88,503,"Bagdarin, USSR",Aeroflot,17,17,1
27-Apr-88,?,"Near Tchamulate, Angola",Military - Cuban Air Force,29,29,1
28-Apr-88,1346,"Maui, Hawaii",Aloha Airlines,95,1,0.010526316
6-May-88,2229,"Near Broennoysund, Norway",Wideroe's Flyveselksap,36,36,1
24-May-88,1255,"New Orleans, Louisiana",TACA,45,0,0
26-May-88,?,"Puerto Limon, Costa Rica",Aeronica,6,6,1
26-May-88,2225,"Hannover, Germany",Starair,2,2,1
12-Jun-88,923,"Posadas, Argentina",Austral Lineas Aeras (Argentina),22,22,1
18-Jun-88,?,Central Mozambique,Military - Mozambique Air Force,25,21,0.84
26-Jun-88,1445,"Habsheim, France",Air France,136,3,0.022058824
3-Jul-88,1055,"Over the Persian Gulf, near Bandar Abbas, Iran",Iran Air,290,290,1
6-Jul-88,1600,"Barranquilla, Colombia",Lineas Aéreas Suramericanas,8,8,1
20-Jul-88,1925,"Golden Meadow, Louisiana",TACA,3,3,1
21-Jul-88,?,"Near Lagos, Nigeria",Angola Air Charter,6,6,1
2-Aug-88,?,"Sofia, Bulgaria",Balkan Bulgarian Airlines,37,29,0.783783784
15-Aug-88,?,Northern Afghanistan,Military - Afghan Republican Air Force,39,39,1
17-Aug-88,1630,"Bahawalpur, Pakistan",Military - Pakistan Air Force,30,30,1
26-Aug-88,2320,"Irkutsk, Russia",Aeroflot,4,4,1
31-Aug-88,?,"Merida, Mexico",Aerocaribe,20,1,0.05
31-Aug-88,919,"Kowloon Bay, Hong Kong",CAAC,89,7,0.078651685
31-Aug-88,901,"Dallas, Texas",Delta Air Lines,108,14,0.12962963
31-Aug-88,1000,"Cerro de la Calera, Mexico",Transporte Aereo Federal,20,20,1
9-Sep-88,1138,"Bangkok, Thailand",Hang Khong (Vietnam),90,76,0.844444444
12-Sep-88,1430,"Lago Agrio, Ecuador",TAME Ecuador,7,7,1
15-Sep-88,1305,"Bahar Dar, Ethiopia",Ethiopian Airlines,104,35,0.336538462
19-Sep-88,2030,"Near Miram, Pakistan",Military - Afghan Republican Air Force,34,34,1
2-Oct-88,?,"Sao Pedro da Aldeia, Brazil",Aramar,8,8,1
4-Oct-88,2300,"Near Batagay, Russia",Aeroflot,6,6,1
7-Oct-88,1321,"Linfen, China",Shanxi Airlines,48,44,0.916666667
11-Oct-88,1420,"Wurtsmith AFB, Michigan",Military - U.S. Air Force,17,6,0.352941176
17-Oct-88,30,"Rome, Italy",Uganda Airlines,52,33,0.634615385
19-Oct-88,700,"Near Ahmedabad, India",Indian Airlines,129,124,0.96124031
19-Oct-88,830,"Gauhati, India",Vayudoot,34,34,1
25-Oct-88,1053,"Juliaca, Peru",Aero Peru,69,12,0.173913043
2-Nov-88,?,"Near Rzeszow, Poland",LOT Polish Airlines,29,1,0.034482759
14-Nov-88,714,"Ilmajoki, Finland",Wasa Wings,12,6,0.5
18-Nov-88,630,"Montluçon, France",Air Littoral,4,4,1
30-Nov-88,720,"Hamada al Hambra, Libya",Aero Club Libya,14,14,1
7-Dec-88,1933,"Kodinsk, Russia",Aeroflot,14,6,0.428571429
8-Dec-88,?,"Bîr Mogreïn, Mauritania",T & G Aviation,5,5,1
10-Dec-88,2000,Afghanistan,Military - Afghan Republican Air Force,25,25,1
11-Dec-88,?,"Leninakan, Armenia, USSR",Military - Russian Air Force / Military - Russian Air Force,83,77,0.927710843
14-Dec-88,2150,"Near Luxor, Egypt",GAS Air,8,8,1
21-Dec-88,1903,"Lockerbie, Scotland",Pan American World Airways,259,259,1
8-Jan-89,2025,"Leicestershire, England",British Midland Airways,126,47,0.373015873
31-Jan-89,1210,"Near Abilene, Texas",Military - U.S. Air Force,19,19,1
3-Feb-89,741,"Rangoon, Myanmar",Burma Airways,29,26,0.896551724
6-Feb-89,1825,"Marseille, France",RAM,3,3,1
8-Feb-89,1408,"Santa Maria, Azores, Portugal",Independent Air Inc.,144,144,1
19-Feb-89,636,"Near Kuala Lumpur, Malaysia",Flying Tiger Line,4,4,1
24-Feb-89,209,"Honolulu, Hawaii",United Air Lines,356,9,0.025280899
28-Feb-89,633,"Near Quebec City, Quebec, Canada",Transfair,2,2,1
