latitude,longitude
19.3715037,-99.2334352
38.3249599,43.6589825
40.2241115,-1.7433762
39.613432,2.882918453
39.3634413,-76.3710704
38.3505995,-81.6332812
-9.1388841,-78.1830024
12.6090157,-85.2936911
53.061025,-93.321991
29.3796532,47.9734174
24.8546842,67.0207055
40.9064873,-72.7434331
41.4015643,2.1746865
32.44645,-99.7475905
20.5320852,-97.4536355
-23.5506507,-46.6333824
52.04217505,-176.1021045
44.841225,-0.5800364
31.4634891,-96.0641283
2.8551775,-55.382238
55.75828565,37.60436886
34.9531295,-120.435857
37.9755648,23.7348324
48.4922701,-67.7436256
25.2834459,-89.9066163
33.8959203,35.47843
41.8755616,-87.6244212
55.3430696,-131.6466819
41.8933203,12.4829321
-22.9110137,-43.2093727
-2.9888243,104.7568507
28.4345031,93.2038913
31.2928312,18.04541084
37.3705777,-77.0605098
39.9207759,32.8540497
-17.4012458,-66.16756809
-22.9110137,-43.2093727
53.1349614,-8.1611027
3.3969142,-76.5501917
35.1851045,136.8998438
8.3344713,-75.6666238
13.7341305,-84.7789494
-31.7699736,-52.3410161
25.0375198,121.5636796
48.5452022,-58.5871146
4.6529539,-74.0835643
35.7333312,-81.3442915
1.5620529,30.2478844
13.75,24.5
-35.0788526,-69.5677277
33.7489924,-84.3902644
-21.642737,149.2084967
61.1725757,-148.2714198
-22.9110137,-43.2093727
27.2380913,51.1972348
14.6047043,120.9720489
55.6867243,12.5700724
41.8794989,-87.8136997
49.6597124,30.9903808
26.1927873,127.6612905
55.625578,37.6063916
42.3554334,-71.060511
42.7902166,10.34027868
41.3044817,-112.0905069
53.2175102,104.7605282
24.5548262,-81.8020722
41.6529143,-83.5378173
27.512726,83.453148
14.5906346,120.9799964
59.5583337,29.9866559
-5.90883,-44.302785
-34.4423682,-59.4475148
40.6057622,-74.0475535
48.33053215,11.72964879
10.2931062,123.9020773
63.1601789,21.8371083
41.436337,-74.032958
-6.9286105,107.6179438
35.3848841,-77.9927651
48.0493796,-53.40589453
-7.7702955,113.1713338
50.84529,4.3690517
-37.1981493,-73.5648656
22.2680289,114.2245463
1.357107,103.8194992
38.6442353,-9.2375766
30.0443879,31.2357257
4.0429408,9.706203
-34.6075682,-58.4370894
56.839104,60.60825
39.7392364,-104.984862
33.5945144,-7.6200284
52.72274555,174.1003202
47.4978918,19.0401609
58.88208225,5.356254245
-27.2312011,-52.0231024
53.1349614,-8.1611027
-12.9693056,28.6365894
41.8755616,-87.6244212
39.9207759,32.8540497
42.8121692,3.023138425
32.5863209,13.0241627
49.4464199,-2.6071366
-7.56052185,-35.01246083
37.61197965,-77.52187585
18.1173723,-65.98941491
-17.8567035,31.0601584
0.3389242,6.7313031
-22.9056391,-47.059564
-33.8698439,151.2082848
50.0012314,8.2762513
50.56999985,3.779346176
12.1544035,-86.2737642
39.9207759,32.8540497
57.2028038,-153.305651
-7.2459717,112.7378266
69,-28.5
-15.6946194,-67.39206985
5.28323705,-75.26002492
40.6039936,-73.8354124
4.0429408,9.706203
38.1157672,37.1847273
41.8933203,12.4829321
51.8736127,-176.6390321
28.0000272,2.9999825
20.0214637,-75.8294928
22.2764965,114.1688629
50.6034575,-1.2029
-20.3200917,-40.3376682
-1.2946974,36.8060237
55.7717431,37.6372753
48.7350308,2.4077003
42.6977028,23.3217359
40.6353118,17.9414463
31.5068587,74.2790328
21.304547,-157.855676
43.5854823,39.723109
48.8121301,3.0843818
27.7019771,85.3510111
-22.9110137,-43.2093727
7.0673313,-73.8525627
58.1564909,31.0934902
27.5035347,92.1044709
40,-40
48.3407795,-70.8797721
14.5906346,120.9799964
41.9281305,-72.643631
55.75828565,37.60436886
39.2673284,-76.7983067
-11.705617,-63.854835
48.9351403,2.4258354
-23.3864203,-45.6626797
-12.0621065,-77.0365256
40.7127281,-74.0060152
7.0673313,-73.8525627
34.1812089,-118.307201
52.2319581,21.0067249
26.360996,127.770163
-15.765044,-47.8323556
51.9244424,4.47775
42.0597203,9.1338008
-23.5506507,-46.6333824
41.1762016,-112.6023361
66.8982057,-162.5977621
39.100105,-94.5781416
39.9207759,32.8540497
37.7790262,-122.419906
61.6685237,50.8352024
42.3554334,-71.060511
37.9404648,58.3823487
43.9589882,12.3434623
55.448217,50.4763591
59.9133301,10.7389701
-23.5506507,-46.6333824
32.2692452,75.6528858
-28.2550598,-52.3966606
43.157285,-77.615214
52.28979145,104.2938324
-22.8217524,47.8307127
19.995933,100.6394476
-27.088141,-51.368101
60.734,-48.174
45.7578137,4.8320114
33.1024935,139.8076939
59.9372321,30.2046418
25.8143476,-80.1929369
-7.8998056,-34.8321349
47.3215135,8.1571142
42.6985304,2.8953121
40.7029134,-73.8006429
80.57916125,57.63684642
45.6401446,-73.8444056
39.6065073,-75.8330934
33.3149631,67.828989
30.0443879,31.2357257
34.0536909,-118.242766
-34.0954713,-59.0245097
38.3617004,33.9952069
29.61941755,-82.36011794
-22.0136831,-63.6781103
8.0047262,124.2854351
33.2393864,131.6096524
22.7641623,88.3776088
41.89053845,-87.63562947
4.6529539,-74.0835643
46.4085273,-105.840981
40.8213963,14.4261967
30,-170
9.561733,44.061803
26.2966528,50.1202146
64.6173758,-162.2604161
39.4453393,-83.8285375
37.7648021,-121.9544387
-23.7176303,-46.8492435
24.163162,120.6478282
35.9603948,-83.9210261
49.3028611,10.5722288
37.5385087,-77.43428
-22.3535326,-42.58707
9.0358287,38.7524127
45.6771866,23.9918417
32.792,-115.563051
37.014569,-103.8821312
36.1672559,-115.148516
56.2429224,12.8619375
41.8933203,12.4829321
-4.3217055,15.3125974
-5.8951672,-76.1046533
37.7994284,-122.4416326
42.3315509,-83.0466403
43.2363924,76.9457275
37.6922361,-97.3375448
25.7741728,-80.19362
55.7073817,49.01858422
13.6960365,123.0612123
44.7875966,-63.1485406
48.0493796,-53.40589453
61.8793428,68.6418156
35.882722,-5.5025577
47.6121709,-122.3026265
30.0443879,31.2357257
45.3429231,-79.00709015
37.7790262,-122.419906
39.100105,-94.5781416
53.5337592,-2.136859
30.0443879,31.2357257
51.583333,-122.25
18.34290815,-64.9188997
8.9714493,-79.5341802
41.8911044,-87.6060944
50.7344256,5.2095342
22.2793278,114.1628131
60.1671081,-150.8335915
8.1525979,35.5371154
16.7114291,-62.1750924
7.16698415,-73.1047294
14.7848508,120.5119395
51.4893335,-0.144055085
68.970665,33.07497
40.7596198,-111.886797
40.7596198,-111.886797
41.4266361,-73.6788272
28.2935785,-16.62144712
13.1388596,123.7343104
53.0199838,158.6471356
-2.9700595,104.7397568
4.4078098,-74.08606603
42.4662867,59.6437053
37.2473814,-1.7973403
18.547327,-72.3395928
53.0758196,8.8071646
35.47001165,139.8476879
34.0747444,74.8204443
28.6273928,77.1716954
65.1155035,57.1616254
55.625578,37.6063916
45.4655696,9.1797055
35.6809502,139.7785034
37.9755648,23.7348324
60.84946825,-146.8302269
30.0443879,31.2357257
-25.2800459,-57.6343814
40.3804237,49.8452375
-12.2383101,-75.7460249
50.138541,-71.27907782
12.8470382,120.7799198
-36.5412811,174.5506105
-33.9520354,-70.8335436
40.1885273,-104.9590472
30.3308401,71.247499
-37.6793374,-59.7937053
45.6771866,23.9918417
39.6159355,-86.0848063
28.0532615,-16.7334336
4.6529539,-74.0835643
-22.3845163,143.0364812
14.0221216,108.6942215
41.6808902,-69.95246477
33.8557071,132.7484527
35.0814647,-77.02890604
55.625578,37.6063916
4.6529539,-74.0835643
36.19924,37.1637253
1.4900578,124.8408708
14.1057433,-87.2040052
10.2880943,123.9722913
6.328034,-10.797788
24.8546842,67.0207055
40.1083912,-83.7524298
29.9759983,-90.0782127
-12.0664301,-76.96862915
37.5666791,126.9782914
24.3753438,4.3208436
35.22789255,33.32274855
8.1550421,125.1305726
40.7654301,-73.8174291
45.4208777,-75.6901106
21.5810088,39.1653612
53.3493795,-6.2605593
34.78184265,-77.38790808
41.6795186,-77.0638567
18.3,42.733333
22.3301046,114.1989525
10.6762836,122.9513786
52.5398428,13.4117863
51.0481925,-0.7233101
22.2793278,114.1628131
39.1014537,-84.5124602
43.07755515,-89.42339768
39.7392364,-104.984862
18.7882778,98.9858802
56.5048435,21.0070903
30.7152872,31.2470999
49.2608724,-123.113952
19.5908178,103.6609889
16.2500695,-61.5639255
38.6280278,-90.1910154
55.75828565,37.60436886
51.46773895,-0.458780074
15.4399678,107.7898857
33.898917,-118.171005
22.7514511,75.9042799
22.5726459,88.3638953
43.3224219,-1.9838889
38.1114322,-91.7604389
51.4893335,-0.144055085
-12.6296415,-39.0273613
-36.08257665,-71.96346183
45.4655696,9.1797055
43.0349931,-87.922497
49.3676719,11.660786
38.3505995,-81.6332812
33.894927,-118.226624
41.9823535,27.4929211
40.7654301,-73.8174291
8.9630807,-83.5238182
-8.1648652,-70.3539579
43.703622,-72.288666
37.71493055,-122.4275526
33.7494951,-117.8732213
16.50019585,105.7155946
59.7837275,-154.1414344
70.2450108,-148.397837
41.7746685,-76.5264613
31.8658887,-116.602983
61.25328165,-149.8081736
41.8755616,-87.6244212
-20.3111814,118.5801181
61.0684293,-151.1409141
34.18578455,-118.5163726
16.4629145,107.5883231
34.18578455,-118.5163726
22.9912348,120.184982
18.465299,-66.116666
26.0745309,-97.160961
63.8160315,-152.3771035
10.6498095,-71.6443596
29.9759983,-90.0782127
49.6600228,19.5579106
50.2109579,-66.3790642
-4.3217055,15.3125974
22.9372087,89.2852741
4.90037595,-1.759482686
39.9009472,-74.8234961
38.1035389,15.6397556
42.5240807,72.0832124
33.0272082,-83.91121475
40.7127281,-74.0060152
21.970833,-159.715
34.7845635,5.812435334
39.3642852,-74.4229351
48.247669,34.297642
5.4624508,6.1474935
-0.7326786,-80.41990565
55.625578,37.6063916
51.131943,93.715744
41.6997139,-93.0538852
-0.2201641,-78.5123274
-23.2860116,-51.12359448
50.023071,-125.244153
19.4326296,-99.1331785
-16.4446393,-67.7952933
5.4624508,6.1474935
19.5000383,107.364437
60.9391866,76.55117871
48.477473,-81.330414
12.2431693,109.1898675
59.3251172,18.0710935
-13.83077365,-172.0082961
28.5558548,77.2488354
41.4996574,-81.6936772
46.5,23.2
41.0508886,-72.94798982
-2.9814344,23.8222636
47.3744489,8.5410422
46.4978958,9.8392428
36.9899107,-112.9765425
54.96781445,82.95159894
33.5945144,-7.6200284
47.8507859,35.1182867
14.5906346,120.9799964
44.0015511,11.9045338
38.05586225,-122.5184047
2.0349312,45.3419183
8.2281556,124.2411508
45.552789,-84.783936
33.892176,-84.2988296
32.896672,13.1777923
11.5895171,122.7500577
43.6534817,-79.3839347
40,-40
35.6840574,139.7744912
36.09826775,-115.1641174
33.6938118,73.0651511
25.0375198,121.5636796
51.54499055,3.689988466
40.7127281,-74.0060152
25.02778,121.4689366
40.8728411,-78.724196
40.0301105,-74.6201691
16.2408636,-61.5334077
61.1758781,-149.1107333
23.7644025,90.389015
28.6273928,77.1716954
18.34290815,-64.9188997
36.6981025,3.0951001
40.518157,-74.4113926
47.3744489,8.5410422
8.5816963,-71.1658075
26.1805978,91.753943
34.065846,-117.6484304
14.8645114,120.490254
42.9956397,-71.4547891
14.6424667,-90.5131361
-33.4377756,-70.6504502
37.270973,-79.9414313
34.14012225,-117.9806671
41.3082138,-72.9250518
30,-170
40.100569,-123.796139
43.4519831,142.8197834
14.5906346,120.9799964
52.28979145,104.2938324
37.7790262,-122.419906
44.3169922,-69.7734278
55.6934984,12.5985701
42.18,23.58535
-9.0659556,-68.6571058
55.625578,37.6063916
36.9899107,-112.9765425
2.1131213,-74.7697347
40.6938609,-89.5891008
40.726519,-75.3934911
51.530018,46.034683
35.7803977,-78.6390989
9.8415861,77.3849422
42.6977028,23.3217359
20.5533518,102.6061996
42.6511674,-73.754968
-22.9026657,-43.0995012
40.7127281,-74.0060152
9.0358287,38.7524127
8.0018709,-66.1109318
54.9417552,20.1550863
-12.3506867,13.5464318
-7.6307956,-72.6703869
29.4066079,-90.7005025
32.7449468,-97.3249653
-33.4377756,-70.6504502
28.5558548,77.2488354
18.011564,-66.613958
44.2613967,-88.4069744
37.7790262,-122.419906
4.11145945,-73.49678363
28.5558548,77.2488354
6.235794,-62.852937
-5.52259305,142.0870905
-14.8349438,-64.9044936
12.610368,37.466766
38.5810606,-121.493895
10.6314754,104.132637
37.9387092,23.6496559
-19.48577845,169.3345014
40.917126,16.254774
36.8100425,-87.1541675
55.75828565,37.60436886
28.2935785,-16.62144712
33.6313371,73.0732419
41.7854316,-87.75084869
41.8755616,-87.6244212
59.8545801,10.4450346
25.3870275,-80.88026317
18.465299,-66.116666
53.5462055,-113.491241
58.014965,56.246723
11.8948389,8.5364136
35.22789255,33.32274855
29.6993748,-91.20677
8.3145327,-81.2322557
59.9372321,30.2046418
50.39957975,80.24631762
55.8051354,37.5107086
17.360589,78.4740613
34.75,67.25
11.1942275,105.7973275
28.5558548,77.2488354
-2.5295265,-44.2963942
49.0323168,2.4733628
-22.9110137,-43.2093727
31.9515694,35.9239625
38.6280278,-90.1910154
21.304547,-157.855676
42.36317665,-71.01364006
14.4759223,121.0302795
5.3356662,-72.3936931
4.6529539,-74.0835643
55.0609607,-162.3184061
31.7606732,-93.0860209
36.4250721,-93.9293655
-4.292912,-55.960461
63.5515028,154.014726
-22.81690235,-43.12722011
4.11145945,-73.49678363
42.3554334,-71.060511
55.8051354,37.5107086
41.8933203,12.4829321
-29.861825,31.009909
40.3267407,-78.9219698
-16.3111834,-67.9093054
48.4421119,22.7185408
-16.4955455,-68.1336229
38.23166,27.02997
-14.2754786,-170.7048298
23.80569015,-166.229642
39.2908816,-76.610759
-15.4100326,-65.3564919
21.0358135,105.84035
37.363679,-118.39524
35.6892523,51.3896004
-21.16636,27.502515
-8.5509257,115.1245797
29.3872254,-94.992736
-1.33191575,-78.26252854
49.453872,11.077298
39.7990175,-89.6439575
62.8030269,-92.0868012
5.567498,-73.8953734
69.3669444,-152.1441667
4.6529539,-74.0835643
3.4520339,-76.5329352
11.0205596,-63.90739843
35.17816175,-80.88379502
13.4145513,121.179543
37.2695661,-107.010816
14.5906346,120.9799964
-1.2946974,36.8060237
8.9,36.93333
41.3828939,2.1774322
56.6370122,104.719221
39.7675529,64.4231326
9.7422774,-63.1888854
45.6771866,23.9918417
17.22081485,-89.61701649
33.9708782,-118.030839
20.3707439,103.8291567
41.0091982,28.9662187
18.4801972,-69.942111
29.7589382,-95.3676974
14.5906346,120.9799964
35.48864435,24.15217313
64.837845,-147.716675
6.2443382,-75.573553
-23.53322775,-46.66720799
13.0161778,24.8516253
47.5997653,-122.3178152
14.5906346,120.9799964
-26.862692,-52.9901317
40.6429479,-73.77937337
41.6529143,-83.5378173
4.6529539,-74.0835643
25.0375198,121.5636796
39.7392364,-104.984862
54.443378,113.590469
63.7757752,-171.7344628
11.6099428,37.3776192
-2.9700595,104.7397568
33.90026325,35.48464639
11.0101922,-74.82317941
58.5609587,31.28090059
-16.8777892,145.7515495
25.2834459,-89.9066163
15.9787884,-89.5613336
42.6977028,23.3217359
51.8400523,-0.097855192
39.9170921,-105.5017521
61.1758781,-149.1107333
55.625578,37.6063916
10.2880943,123.9722913
31.3135175,121.4857295
-27.0922364,-52.6166878
34.1866193,-118.4486675
56.6370122,104.719221
17.7289564,-64.75901598
45.7973912,24.1519202
41.7195577,-72.2061332
59.3176195,-155.8708649
55.3430696,-131.6466819
-38.3695057,-69.832275
25.2834459,-89.9066163
18.34290815,-64.9188997
13.4773442,144.7521907
5.9669203,116.0939455
0.0611715,32.4698564
10.7763897,106.7011391
58.1258333,-134.7530556
38.7669312,-27.1031772
-1.2832533,36.8172449
-17.333333,-61.5
22.7514511,75.9042799
-3.3187496,114.5925828
26.0745309,-97.160961
40.3007259,21.7883119
55.625578,37.6063916
39.1765386,-74.8012119
56.7810026,105.7460255
50.4507554,30.5156729
61.1758781,-149.1107333
54.5172715,-128.599548
59.3834721,17.8540246
48.1516988,17.1093063
44.2107377,43.134969
13.524834,2.109823
28.2935785,-16.62144712
33.9583581,-84.7892192
14.6424667,-90.5131361
40.7127281,-74.0060152
23.135305,-82.3589631
-5.805398,-35.2080905
-31.43999035,-57.98680834
38.6280278,-90.1910154
7.91667,40.03333
56.6015917,115.4158334
34.1591324,-118.5016166
9.9325427,-84.0795782
19.6472213,-155.9966428
22.4169238,114.2140919
60.0321758,-153.091521
59.5727345,-139.5783124
44.4361414,26.1027202
3.1516964,101.6942371
12.86924,121.1344851
16.6835469,-92.61551842
41.8933203,12.4829321
29.87583345,-92.12879458
28.9209147,-13.6704952
37.970495,-87.5715641
18.1215622,-65.45746403
-2.8974072,-79.0041726
-6.6567654,-69.866161
46.2804298,-119.275205
49.5107477,-115.7672772
34.595887,-120.139071
33.94216755,-118.4213591
11.8948389,8.5364136
33.9396015,-117.2540482
29.4150457,-95.1137941
18.34290815,-64.9188997
4.6529539,-74.0835643
30.421309,-87.2169149
54.404776,32.4407898
47.573331,-52.73331769
43.6534817,-79.3839347
36.1672559,-115.148516
9.5170602,-13.6998434
49.2903749,-123.1292813
56.2045673,-132.0432552
60.7730556,-148.6838889
14.5008116,120.9915327
32.7174202,-117.1627728
20.8596456,95.1464966
-33.4377756,-70.6504502
56.839104,60.60825
60.5544444,-151.258333
7.1433611,79.8695683
55.2080556,-132.826666
44.7648702,9.1733419
17.360589,78.4740613
45.5202471,-122.674194
55.1085089,33.1952333
31.385726,-2.011595848
44.3511408,2.5728493
39.2806451,-80.3445341
30.3674198,-89.0928155
40.190632,116.412144
55.75828565,37.60436886
-8.8272699,13.2439512
40.735657,-74.1723667
70.1831824,-146.8563082
41.9864299,-87.8369166
44.104831,-69.1092025
41.6534847,-70.2823732
-16.6257985,178.477433
61.1758781,-149.1107333
33.8959203,35.47843
17.7289564,-64.75901598
40.7985464,-81.3749508
8.86801065,76.67380152
25.0560118,121.5484102
37.1641544,-120.7678602
49.50160625,-123.7604816
37.9755648,23.7348324
39.0836224,-84.508371
60.7145488,114.9172123
19.4326296,-99.1331785
41.89053845,-87.63562947
60.0391461,43.1215213
40.6966132,-111.967438
12.53759785,-81.7204155
68.7427218,161.3324435
-14.720714,-68.42004346
39.9207759,32.8540497
-9.1951517,147.6227468
19.1399952,-72.3570972
66.8880556,-157.1363889
20.8596456,95.1464966
20.3477869,-74.4968647
29.2504529,-90.2108072
-33.8698439,151.2082848
14.5906346,120.9799964
29.7589382,-95.3676974
-27.5973002,-48.5496098
56.0090968,92.8725147
28.2935785,-16.62144712
13.9146287,100.5979825
41.5595723,-98.9805484
29.5957696,-90.7195348
20.9127045,-17.0503094
24.638916,46.7160104
-6.30446025,106.8225384
6.503312,-74.3521799
26.5331996,-78.6952236
-2.9493766,25.9184499
37.5666791,126.9782914
6.29437795,-75.54975027
31.4227654,-103.4977375
-6.8160837,39.2803583
25.3336984,51.2295295
47.6571934,-117.42351
59.9372321,30.2046418
41.0339862,-73.7629097
33.34221,-118.3272612
-1.45056,-48.4682453
54.4710926,17.1160575
-17.7338959,-63.1871116
39.1014537,-84.5124602
40.385549,-105.0443613
0.5262455,101.4515727
67.654907,134.635071
-34.8629805,-57.3279806
30.0443879,31.2357257
53.4107168,109.0311228
52.6600671,-1.3863515
40.1788672,44.5145375
2.0349312,45.3419183
-18.9249604,46.4416422
1.5370737,-70.2054609
28.5000001,-106.0000001
3.5972827,-74.6768611
53.7403584,127.2716246
5.7812701,-73.1176532
52.3287909,35.376691
36.2448129,-115.0568076
35.6892523,51.3896004
42.8501191,-106.325138
51.66277225,4.525592263
47.582996,12.1692134
18.34290815,-64.9188997
5.4758844,10.4217852
69.3498394,88.200517
26.4623007,87.281617
13.90904385,-60.97792414
21.304547,-157.855676
4.5845101,114.1932373
38.8950368,-77.0365427
42.36317665,-71.01364006
44.1767161,28.6507598
17.4308888,78.4281653
35.6840574,139.7744912
10.690556,-72.880278
41.8239891,-71.4128343
71.0389923,27.8517589
28.810823,-81.8778582
-5.24672045,105.1820592
9.8762687,102.0690895
35.270085,-91.6398575
-45,-15
-10.3333333,-53.2
-21.7373768,-48.6880522
18.9733536,72.82810492
-7.2561523,108.0760925
55.75828565,37.60436886
29.9942265,-90.2417806
6.0536561,121.0002644
34.4888822,-118.6228656
-37.0528171,175.9374645
21.371757,93.973654
-9.9765362,-67.8220778
36.7010551,-4.6965495
49.6112768,6.129799
24.1108543,120.6161795
-14.9195617,13.4897509
4.33002875,-73.84979608
34.1391855,-118.2171579
-29.902631,-71.2520253
47.2216548,39.7096061
23.1301964,113.2592945
46.3580221,-94.2008288
42.3315509,-83.0466403
39.9207759,32.8540497
35.0525759,-78.878292
10.0774374,-69.3222293
40.735657,-74.1723667
66.6023978,-160.0113003
47.3079286,39.6433401
34.1664995,132.2191163
-2.1900563,-79.8868741
30.3321838,-81.655651
54.675396,61.256271
4.0640689,117.9184516
22.05046655,-159.5587678
36.1672559,-115.148516
11.7614835,-12.0118889
50.6323125,-96.9881076
36.097743,-112.0967621
25.238704,110.1750728
-21.207992,-50.4390225
38.0803286,-89.3820321
40.1701367,-74.8851959
-14.9195617,13.4897509
40.45736975,-3.561855513
6.29437795,-75.54975027
64.902481,45.767242
31.9515694,35.9239625
61.96095135,76.67974779
38.6280278,-90.1910154
42.6977028,23.3217359
-17.4012458,-66.16756809
56.866557,53.2094166
39.4667025,-87.4139119
40.6429479,-73.77937337
11.0101922,-74.82317941
-14.8582125,-66.7474736
-5.5269279,-47.478115
39.8445959,-79.6198732
41.9281305,-72.643631
39.83459155,-74.08782447
6.9086874,125.2700317
-14.24198965,-169.4645991
18.1215622,-65.45746403
26.2452915,68.4040229
23.7644025,90.389015
35.1888448,-89.79089067
35.3540209,-120.375716
4.0429408,9.706203
50.6668184,17.9236408
-0.2201641,-78.5123274
65.1851519,-123.420944
48.42262855,-53.84436255
34.531964,69.2022711
6.9086874,125.2700317
-6.4947245,-77.5236429
30.3321838,-81.655651
-16.4446393,-67.7952933
39.1134562,-94.626497
36.6507007,117.1140042
23.135305,-82.3589631
36.3644667,-105.7652927
39.5261206,-119.8126581
60.4847228,-151.065349
16.7719091,-3.0087272
31.2012636,-97.70842502
-25.1076701,-64.3494964
7.7778464,98.2896952
32.3140354,-106.779807
-15.2740541,-63.0110171
65.5756356,-37.1869257
10.395075,-71.4414049
36.1622767,-86.7742984
37.9755648,23.7348324
-11.2535587,-57.5080072
-4.20825605,-69.93929337
32.7449468,-97.3249653
0.65,121.8604
12.833333,44.916667
53.4794892,-2.2451148
44.0972546,-70.2254085
39.122939,-121.3800797
43.0349931,-87.922497
33.7680065,66.2385139
33.3245628,-84.0357465
-14.8567487,-40.8414804
40.5434007,-79.1622566
27.3097462,97.4173317
31.2237285,-85.3934375
35.859653,14.4892913
48.9592291,-54.6187879
33.5087256,-94.616319
43.8728443,-93.3010744
-23.5506507,-46.6333824
17.0939293,-100.1256489
-4.4283572,26.6700323
45.0176181,-83.6670019
48.42262855,-53.84436255
4.3635118,18.5835913
19.89014525,-100.4532732
37.96662915,23.76178615
13.6989939,-89.1914249
25.02778,121.4689366
6.9388614,79.8542005
11.8145966,42.8453061
-18.9100122,47.5255809
55.61721955,-6.145144112
36.097743,-112.0967621
-25.966213,32.56745
9.5200246,31.6597225
33.4254259,-94.0430937
33.8644291,-118.0539323
24.8546842,67.0207055
36.8657651,-87.4889532
1.4900578,124.8408708
29.4246002,-98.4951405
29.6060218,52.5378041
55.4454258,78.3222294
40.7896239,-73.9598939
33.98994845,71.47700475
51.3454517,12.3794056
36.594814,102.8130895
30.916667,41.5
5.320357,-4.016107
40.7596198,-111.886797
41.3123363,69.2787079
42.3315509,-83.0466403
43.1835124,77.7341134
47.6571934,-117.42351
3.5631032,98.67466432
39.1134562,-94.626497
34.2257282,-77.9447107
9.5200246,31.6597225
18.2011161,-67.1391124
52.2319581,21.0067249
51.4648142,-90.1925284
-17.333333,-61.5
-3.9746136,137.6404363
33.4014634,69.8912294
20.7187712,96.8269218
46.2017559,6.1466014
19.4326296,-99.1331785
-22.4623917,-68.9272181
42.2222614,-83.3965995
-4.5658733,-50.2776717
36.8707187,68.7563528
25.702096,32.647186
8.4806394,-73.3667919
45.8992118,9.2832264
50.561797,136.9995057
39.7683331,-86.1583502
39.7392364,-104.984862
59.6440876,-151.5401477
35.3540209,-120.375716
-12.0664301,-76.96862915
8.3045973,124.2762167
44.841225,-0.5800364
29.3868408,-91.3835185
-37.0528171,175.9374645
38.23166,27.02997
-15.4876389,-67.4033235
37.2255593,-107.598112
22.6616764,121.492596
8.559559,-81.1308434
35.7882893,-78.7812081
61.254032,73.3964
30.0443879,31.2357257
20.8029568,-156.3106833
29.9759983,-90.0782127
9.9899584,-83.03033699
52.3744779,9.7385532
-27.4035083,-55.94971181
3.9675944,-73.0427188
47.7286566,7.4164754
11.0101922,-74.82317941
29.3791112,-90.2600787
42.6977028,23.3217359
46.1861683,34.816741
29.394644,71.6638747
56.6370122,104.719221
20.9670759,-89.6237402
22.3231377,114.2141235
32.7762719,-96.7968559
25.6046501,-107.5991106
13.7524938,100.4935089
0.12662655,-76.75759127
11.5949663,37.3882251
-22.8384835,-42.1031604
36.229963,111.381767
41.8933203,12.4829321
23.16040095,72.54251108
26.1805978,91.753943
-15.4932314,-70.1356177
62.731342,22.5797719
46.3400296,2.6073963
58.596329,99.182915
25.2311431,-11.5810134
33.7680065,66.2385139
55.1218578,-3.355237
52.68491375,-1.184765309
16.7967129,96.1609916
43.2961743,5.3699525
36.97262155,-25.1026495
3.1134258,101.6824948
21.304547,-157.855676
-12.0621065,-77.0365256
49.785698,-92.835846
40.4258686,-86.9080655
36.0189315,129.3429384
-23.4675941,-46.5277704
44.9185137,5.1844674
10.99773435,-74.79114784
57.2632811,16.4443478
4.2634682,-75.14092267
52.5170365,13.3888599
31.0277779,61.4948211
22.6203348,120.3120375
3.8689867,11.5213344
34.1652304,-84.7997613
39.1626298,-76.6250756
42.4966815,-96.4058782
14.5906346,120.9799964
32.896672,13.1777923
-36.5412811,174.5506105
37.72461615,26.81929189
31.0254635,-89.0367166
6.1277145,102.2358032
36.1871083,73.76476305
23.11341755,-82.39840225
56.47972835,9.566561118
36.7413624,-88.6352595
64.837845,-147.716675
40.7757145,-73.87336399
54.5172715,-128.599548
35.9525161,-112.1452036
45.3828,35.7657
43.4935991,-81.0164111
32.7120883,-94.1212966
39.8726184,-74.2951444
-13.1424738,-74.0814568
47.3079286,39.6433401
6.328034,-10.797788
11.2448034,-72.51609707
37.5666791,126.9782914
4.6529539,-74.0835643
10.2456598,-66.8586608
41.18957715,-71.56790007
38.5392883,-76.748577
46.2306739,-119.0921
-44.61901895,167.8687603
-33.6212389,-70.7060747
40.8823207,-73.5059562
48.2934284,96.4479958
44.4761601,-73.212906
44.69282,-73.45562
-22.3218102,-49.0705863
12.973835,77.547621
39.7392364,-104.984862
14.4834187,-88.8973324
20.0214637,-75.8294928
34.5260109,69.1776838
14.7848508,120.5119395
51.4568334,-0.081726
14.6424667,-90.5131361
16.753801,-93.115959
14.5906346,120.9799964
14.5906346,120.9799964
51.833333,-1.25
42.6727927,-88.5445447
64.3276089,-158.7254198
51.6389858,-55.4289316
56.74457635,60.80279017
35.3540209,-120.375716
23.1301964,113.2592945
28.45077,-80.52662
20.0214637,-75.8294928
47.4007479,8.956141
6.29437795,-75.54975027
9.5285113,99.9347221
44.2729763,11.71798529
42.2222614,-83.3965995
-1.2832533,36.8172449
-3.7109609,102.525086
33.94216755,-118.4213591
41.4996574,-81.6936772
-54.935761,-67.6061824
-11.8981934,22.9061022
10.2274108,-69.4842128
32.7174202,-117.1627728
-9.535332,16.9364293
28.0761026,48.61357487
33.0495163,-116.3014456
42,64
12.973835,77.547621
56.9281503,-126.8875119
39.8573144,-77.6952703
31.1499528,-81.4914894
-1.0074826,121.4798411
34.3239414,47.0735891
-8.8272699,13.2439512
